Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
24 July 2014,15471.35,15559.1,15410.2,15534.35,28219094,21032900000,16.83,2.5,1.25
25 July 2014,15494.85,15571.9,15272.45,15322.25,27779539,20040600000,16.57,2.46,1.27
28 July 2014,15399.5,15403.9,15162.05,15212.15,22721782,15188200000,16.4,2.45,1.28
30 July 2014,15256.2,15470.6,15184.65,15452.4,29165299,21141500000,16.66,2.48,1.26
31 July 2014,15447.9,15499.5,15233,15267.6,39207840,25215900000,16.46,2.45,1.27
01 August 2014,15137.6,15417.25,15096.1,15127.8,36343480,25525600000,16.31,2.43,1.28
04 August 2014,15242.25,15326.15,15128.1,15242.35,22936170,16089700000,16.43,2.45,1.27
05 August 2014,15283.6,15343.5,15105.9,15293.25,27423613,19141400000,16.49,2.45,1.27
06 August 2014,15209.05,15239.35,14983.5,15008.65,21257923,14474100000,16.01,2.39,1.26
07 August 2014,15004.85,15135.1,14956.85,14986.85,21979231,14743600000,16.01,2.31,1.22
08 August 2014,14831.75,14858.95,14709.1,14765.75,27150257,21115300000,15.78,2.27,1.23
11 August 2014,14858.75,14896.9,14807,14846.8,20923637,13530400000,15.95,2.3,1.22
12 August 2014,14943.8,15078.1,14850.15,15056.7,19702406,13556900000,16.15,2.33,1.2
13 August 2014,15007.25,15078.35,14843.8,14910.9,27185856,18919400000,16,2.31,1.21
14 August 2014,14954.2,15144.75,14940.3,15089.65,24745845,17216100000,16.19,2.34,1.2
18 August 2014,15099.7,15465.05,15068.35,15439.75,28413852,19349900000,16.56,2.39,1.17
19 August 2014,15507.05,15624.35,15469.85,15524.65,31942362,21762200000,16.65,2.4,1.17
20 August 2014,15566.75,15566.75,15448.9,15481.7,19905172,15270200000,16.61,2.4,1.17
21 August 2014,15475.5,15721.95,15462.5,15662.2,34520563,25179900000,16.8,2.42,1.16
22 August 2014,15699.05,15865.3,15696.3,15819.15,32028572,23803500000,16.97,2.45,1.14
25 August 2014,15817.55,15973.35,15625.45,15669,22469543,17760300000,16.81,2.43,1.15
26 August 2014,15530.65,15674.55,15503.4,15624.1,21077883,14764200000,16.76,2.42,1.16
27 August 2014,15745.6,15758.85,15669.05,15717.65,18352395,14157000000,16.86,2.43,1.15
28 August 2014,15758.05,15794.6,15688.15,15740.4,27074422,20241900000,16.89,2.44,1.15
01 September 2014,15790.25,16060.2,15790.25,16012.8,23685389,17014600000,17.18,2.48,1.13
02 September 2014,16049.75,16170.85,16047.3,16130.55,26315789,19325600000,17.3,2.5,1.12
03 September 2014,16208.55,16208.55,16048.1,16110,30657042,19963000000,17.28,2.49,1.12
04 September 2014,16102.9,16114.75,15926.65,16033.55,21703976,15928900000,17.2,2.48,1.13
05 September 2014,16030.45,16111,15891.75,15982.5,21486911,15778800000,17.14,2.47,1.13
08 September 2014,16084.2,16222.55,16049.25,16206.7,20521106,14956100000,17.39,2.51,1.12
09 September 2014,16171.8,16199.1,16085.7,16156.75,17489600,13471700000,17.34,2.5,1.12
10 September 2014,16173.5,16190.5,16053.9,16151.75,20602012,16446600000,17.33,2.5,1.12
11 September 2014,16197.3,16309.7,16166.85,16204.15,30041684,18469300000,17.39,2.51,1.12
12 September 2014,16208,16278.65,16145.7,16254.15,22583271,15539900000,17.44,2.52,1.11
15 September 2014,16158.65,16239.7,16106.05,16167.55,27061568,18013700000,17.35,2.5,1.12
16 September 2014,16160.7,16169.6,15814.65,15844.1,28607396,17599000000,17,2.45,1.14
17 September 2014,15926.85,15937.3,15799.7,15838.6,22263757,15619900000,17,2.45,1.14
18 September 2014,15778.75,16173.8,15770.8,16156.85,21551813,16418500000,17.34,2.5,1.12
19 September 2014,16197.5,16197.5,16064.6,16152.15,23901299,16481400000,17.33,2.5,1.12
22 September 2014,16052.55,16272.35,16021.15,16194.55,19099454,14121000000,17.38,2.51,1.12
23 September 2014,16194.4,16240.55,15894.55,15902.85,23894197,18335200000,17.07,2.46,1.14
24 September 2014,15883.45,15954.45,15625.85,15740.3,26015651,20017500000,16.89,2.44,1.15
25 September 2014,15690.5,15734.1,15213.35,15299.05,41715540,31481500000,16.42,2.37,1.18
26 September 2014,15262.9,15666.4,15168.4,15607.25,37253894,26793000000,16.75,2.42,1.16
29 September 2014,15636.45,15636.45,15420.8,15473.55,20414879,13814100000,16.61,2.4,1.17
30 September 2014,15441.35,15596.1,15336.7,15392.25,28367263,19132400000,16.52,2.38,1.17
01 October 2014,15370.7,15377.6,15270.95,15316.2,20668460,13230600000,16.44,2.37,1.18
07 October 2014,15214.25,15344.6,15157.7,15180.25,20601315,15743500000,16.29,2.35,1.19
08 October 2014,15130.35,15371.8,15130.35,15344,19840589,14100600000,16.47,2.38,1.18
09 October 2014,15434.35,15795.65,15434.35,15741.2,27780819,17846500000,16.89,2.44,1.15
10 October 2014,15603.45,15628.75,15439.35,15453.8,24179823,13620200000,16.58,2.39,1.17
13 October 2014,15360.7,15705.7,15301.65,15677.5,26082820,15976700000,16.82,2.43,1.15
14 October 2014,15790.95,15843.7,15560.25,15751.55,32225926,18646100000,16.91,2.44,1.15
16 October 2014,15690.35,15836.15,15477.05,15541.6,30855086,20046000000,16.69,2.41,1.16
17 October 2014,15617.35,15973.5,15603.45,15929.8,31311659,19628300000,17.1,2.47,1.13
20 October 2014,16259.7,16297.25,16157.05,16216.6,32100648,21350100000,17.41,2.51,1.11
21 October 2014,16281.95,16452.85,16269,16427.25,37131786,24989900000,17.51,2.54,1.1
22 October 2014,16570.4,16572.5,16365.6,16444.7,22170074,16234500000,17.38,2.55,1.1
23 October 2014,16508.4,16524.9,16444.05,16470.05,2960759,2093300000,17.41,2.55,1.1
27 October 2014,16538.9,16664.3,16470.85,16556.6,22942944,16375800000,17.5,2.56,1.09
28 October 2014,16607.5,16702.3,16607.5,16667,18058541,16008600000,17.58,2.58,1.08
29 October 2014,16770.2,16770.2,16596.25,16634.05,19023898,16192000000,17.54,2.58,1.09
30 October 2014,16606.5,16776.35,16561.35,16760.05,32012908,25654800000,17.68,2.6,1.08
31 October 2014,16812.45,17060.15,16783.65,17045.05,30066791,23797300000,17.98,2.64,1.06
03 November 2014,17087,17168.4,16934.85,17134.1,27947948,19976000000,18.07,2.65,1.05
05 November 2014,17201.45,17425.2,17157.8,17352.95,26884330,23138700000,18.13,2.69,1.04
07 November 2014,17366.85,17383.6,17202.2,17347.05,27539546,20786200000,18.12,2.69,1.04
10 November 2014,17364.65,17412,17203,17262.4,18619468,14368900000,17.78,2.67,1.05
11 November 2014,17266.25,17434.15,17220.45,17390.2,22486483,18055700000,17.91,2.69,1.04
12 November 2014,17461.45,17635.9,17453.45,17587.05,27093290,21267100000,18.12,2.72,1.03
13 November 2014,17645.3,17651,17389.65,17453,23662826,20146400000,17.98,2.7,1.04
14 November 2014,17460.55,17601.15,17410.5,17576.8,27021001,27145500000,18.11,2.72,1.03
17 November 2014,17571.7,17676.6,17469.25,17640.4,26928513,29186400000,18.18,2.73,1.02
18 November 2014,17672.85,17750.25,17601.15,17702.55,24168195,23968400000,18.24,2.74,1.02
19 November 2014,17739.2,17745.7,17557.1,17585.65,19839984,18079300000,17.98,2.73,1.03
20 November 2014,17649.35,17681.8,17546.7,17645.05,38059457,19347000000,18.04,2.73,1.02
21 November 2014,17767.75,18139.95,17716.65,18056.3,56331995,32904100000,18.46,2.8,1
24 November 2014,18128.6,18313.1,18119.65,18281.95,40439295,21263900000,18.65,2.83,0.99
25 November 2014,18261.95,18261.95,17992.5,18037.05,57611224,27307800000,18.4,2.8,1
26 November 2014,17914.35,18128.15,17890.85,17975.95,32391132,18959200000,18.34,2.79,1
27 November 2014,17988.7,18054.65,17898.4,18022.5,44024254,24874900000,18.39,2.79,1
28 November 2014,18082.4,18615.4,18082.4,18513.15,67159535,34996800000,18.89,2.87,0.98
01 December 2014,18586.95,18676.1,18497,18525.3,43682395,24994300000,18.9,2.87,0.98
02 December 2014,18434.75,18601.85,18301,18555.85,54738132,27826700000,18.93,2.88,0.97
03 December 2014,18549.75,18723.65,18518,18645.85,44130903,23684000000,19.02,2.89,0.97
04 December 2014,18758.8,18793.15,18575.35,18782.85,46278757,20569700000,19.16,2.91,0.96
05 December 2014,18827.6,18875.45,18706.25,18756.75,41358139,19335400000,19.14,2.91,0.96
08 December 2014,18804.95,18804.95,18486.55,18510.05,32475946,15079800000,18.89,2.87,0.98
09 December 2014,18499.95,18585.35,18248.1,18290.65,39683603,17109000000,18.67,2.84,0.99
10 December 2014,18183.1,18532.9,18183.1,18462.95,47192327,20613600000,18.84,2.86,0.98
11 December 2014,18427.5,18529.65,18218.4,18405,45844918,20345800000,18.78,2.85,0.98
12 December 2014,18413.7,18501.75,18236.55,18299.75,38148580,16511600000,18.68,2.84,0.99
15 December 2014,18176.7,18470.05,18157.25,18372.65,41440078,18976600000,18.75,2.85,0.98
16 December 2014,18249,18308.95,17776.35,17830.55,63860864,26359100000,18.2,2.76,1.01
17 December 2014,17762.25,18051.85,17502.45,17865.75,81367367,33059900000,18.23,2.77,1.01
18 December 2014,18238,18356.3,18109.35,18326.6,56245826,22263700000,18.7,2.84,0.99
19 December 2014,18545.7,18563.6,18413.75,18478.9,63612345,25652300000,18.86,2.87,0.98
22 December 2014,18562.35,18801.15,18424,18747.35,39132217,16208800000,19.13,2.91,0.96
23 December 2014,18746.8,18923.6,18558.5,18603.75,41066755,17332100000,18.99,2.88,0.97
24 December 2014,18582.75,18709.15,18493.3,18535.35,54661971,23088600000,18.92,2.87,0.97
26 December 2014,18602.55,18681.75,18448.6,18557.2,29898270,11658600000,18.94,2.88,0.97
29 December 2014,18589.6,18700.7,18501.05,18528.35,26414596,10658600000,18.91,2.87,0.97
30 December 2014,18573.25,18671.95,18428.1,18647.55,33793298,14428600000,19.03,2.89,0.97
31 December 2014,18659.6,18774.2,18659.6,18736.65,27006490,11962600000,19.12,2.91,0.96
01 January 2015,18728.2,18781.55,18638.85,18750.45,20469847,8101700000,19.14,2.91,0.96
02 January 2015,18752.2,19118.85,18752.2,19057.8,41288039,17134800000,19.45,2.95,0.95
05 January 2015,19155.2,19166,18987.7,19017.4,36318747,14974000000,19.41,2.95,0.95
06 January 2015,18874.6,18874.6,18388.35,18430.75,52069776,21246400000,18.81,2.86,0.98
07 January 2015,18382.55,18482.05,18211.5,18304.25,58241387,23415800000,18.68,2.84,0.99
08 January 2015,18587.1,18752.3,18486.2,18701.4,47744703,22087000000,19.09,2.9,0.97
09 January 2015,18845.9,18864,18479.65,18637.25,51848548,23607800000,19.02,2.89,0.97
12 January 2015,18632,18822.05,18530.1,18795.85,35089936,14292000000,19.19,2.92,0.96
13 January 2015,18889,18920.65,18642.8,18707.2,44597947,20541400000,19.1,2.9,0.96
14 January 2015,18670.4,18769.65,18517.9,18603.8,41590949,18498900000,18.95,2.89,0.97
15 January 2015,19340.45,19410.4,19061.35,19235.65,86507935,36332500000,19.6,2.98,0.94
16 January 2015,19274.15,19275.8,19108.35,19223.15,64054519,27272600000,19.54,2.98,0.94
19 January 2015,19345.65,19434.2,19299.1,19406.05,43457730,18412800000,19.71,3.01,0.93
20 January 2015,19446.8,19808.25,19446.8,19767.05,53748223,25064800000,20.07,3.07,0.91
21 January 2015,19811.85,19964.95,19803.15,19843.25,70754102,31072600000,20.04,3.08,0.91
22 January 2015,19898.5,19964.25,19788.7,19917.65,48970464,20887100000,20.08,3.09,0.91
23 January 2015,20133.85,20167.65,19967.35,20072.7,60572191,25187500000,20.24,3.11,0.9
27 January 2015,20179.8,20609.25,20098.25,20555.25,54239370,23613900000,20.72,3.19,0.88
28 January 2015,20507.5,20907.55,20435,20491.75,67840741,31291300000,20.66,3.18,0.88
29 January 2015,20475.7,20579,20338.95,20528.6,74660443,33118000000,20.7,3.18,0.88
30 January 2015,20600.65,20600.65,19732.45,19843.75,120252455,41125800000,20.01,3.08,0.91
02 February 2015,19778.95,19991.4,19564.5,19865.9,90687967,36762700000,20.19,3.08,0.91
03 February 2015,19941.7,19963.7,19303.5,19382.95,107824150,39664500000,19.7,3.01,0.93
04 February 2015,19423.25,19423.25,19113.35,19174,81360048,31794300000,20.13,2.97,0.94
05 February 2015,19170.15,19444.65,18977.9,19051.9,70976148,26474900000,19.96,2.96,0.95
06 February 2015,19066.25,19119.7,18740.35,18786.7,72602607,25473700000,19.68,2.91,0.96
09 February 2015,18650,18667.05,18379.6,18403.85,60429342,20795300000,19.28,2.85,0.98
10 February 2015,18242.95,18933.7,18226.9,18752.5,95139429,35240000000,19.65,2.91,0.96
11 February 2015,18890.75,19051.8,18890.75,18940.8,56943797,20570100000,19.84,2.94,0.95
12 February 2015,19073.45,19176.8,18739.85,19128.6,71078575,24795200000,20.04,2.97,0.94
13 February 2015,19284.3,19441,19164.25,19369.7,114369392,38223400000,20.29,3,0.93
16 February 2015,19518.85,19532.7,19127.15,19189.95,57732371,21225000000,19.96,2.98,0.94
18 February 2015,19226.4,19389.8,19171.9,19296.5,46736878,17403500000,20.07,3,0.93
19 February 2015,19296.15,19377.45,18876.25,19188.3,53870593,19564300000,19.77,2.98,0.94
20 February 2015,19157.3,19307.8,18882.25,19073.55,63838362,23214200000,19.73,2.96,0.95
23 February 2015,19199.15,19219.75,18835.35,18913.4,51088766,20712800000,19.56,2.94,0.95
24 February 2015,18940.45,19022.15,18737.75,18883.8,59152218,23957600000,19.53,2.93,0.96
25 February 2015,18969.2,19069.15,18700.2,18733.05,54229904,21221500000,19.37,2.91,0.96
26 February 2015,18781.4,18795.1,18489.6,18538.1,76878910,28943500000,19.17,2.88,0.97
27 February 2015,18659.65,19114.45,18654.85,19074.55,69819276,25817800000,19.73,2.96,0.95
28 February 2015,19306.5,19776.9,19023.55,19691.2,100390043,40137800000,20.36,3.06,0.92
02 March 2015,19954.5,20065.5,19750.85,20008.1,76974161,35133800000,20.69,3.11,0.9
03 March 2015,20043.4,20043.4,19821.55,19961.2,58340797,23599400000,20.64,3.1,0.9
04 March 2015,20541.65,20541.65,19555.1,19643.9,118684182,47581100000,20.32,3.05,0.92
05 March 2015,19605.6,19830.35,19398.75,19748,59875106,24364600000,20.42,3.07,0.91
09 March 2015,19545.25,19545.25,19112.65,19145.55,53042357,20498300000,19.99,3,0.93
10 March 2015,19170.3,19271.8,18915.1,19054.4,57599232,21649300000,19.89,2.99,0.94
11 March 2015,19050.3,19181.8,18917.9,19044,55360126,20073100000,19.88,2.98,0.94
12 March 2015,19201.1,19255.9,19095.3,19141.85,41367973,16161700000,19.99,3,0.93
13 March 2015,19359.75,19376.85,18737.35,18779.8,54939717,20093700000,19.61,2.94,0.95
16 March 2015,18786.65,18912.85,18688,18837.35,48153899,18791400000,19.67,2.95,0.95
17 March 2015,18961.3,19121.85,18781.5,19058.25,47743992,17588700000,19.9,2.99,0.94
18 March 2015,19080.25,19234.4,18937.25,19147.25,59060854,21126000000,19.99,3,0.93
19 March 2015,19345.7,19373.45,18739.85,18811.15,51683013,21528400000,19.64,2.95,0.95
20 March 2015,18778.8,18782.95,18541.5,18606.35,62962667,23942600000,19.43,2.92,0.96
23 March 2015,18695.05,18696.7,18409.9,18449,42987120,15774900000,19.26,2.89,0.97
24 March 2015,18348.35,18546.25,18289.75,18331.45,62690934,23212700000,19.14,2.87,0.97
25 March 2015,18364.3,18433,18271.6,18310.1,53985052,20212100000,19.12,2.87,0.98
26 March 2015,18138.8,18224.1,17729.1,17831.65,104061184,44443100000,18.62,2.79,1
27 March 2015,18013.65,18092.4,17719.35,18044.8,79498523,28812500000,18.84,2.83,0.99
30 March 2015,18160.2,18393.25,18089.45,18361.8,50868224,18924700000,19.17,2.88,0.97
31 March 2015,18424.1,18494.35,18158.55,18206.65,57948741,20235100000,19.01,2.85,0.98
01 April 2015,18204.55,18668.85,18131.4,18617.85,45673069,15896900000,19.44,2.92,0.96
06 April 2015,18702.6,18702.6,18455.2,18605.45,47587506,17780800000,19.43,2.92,0.96
07 April 2015,18666.6,18669.6,18351.8,18469.3,53179556,20225100000,19.28,2.89,0.97
08 April 2015,18559.55,18595.6,18381.55,18416.6,45753359,16577300000,19.23,2.89,0.97
09 April 2015,18523.35,18894.75,18401.45,18875.85,72684119,26747700000,19.71,2.96,0.95
10 April 2015,18869.85,18896.5,18724.95,18800.85,54223553,19382900000,19.63,2.95,0.95
13 April 2015,18842.25,18890.65,18708.3,18798.25,43773210,16198200000,19.64,2.95,0.95
15 April 2015,18848.65,19038.5,18615.85,18716.3,66391246,26508200000,19.55,2.93,0.95
16 April 2015,18731.65,18731.65,18504.7,18637.05,55609375,22287600000,19.47,2.92,0.96
17 April 2015,18618.5,18625.75,18321.75,18345.55,57298263,22427500000,19.17,2.88,0.97
20 April 2015,18386.25,18500.3,17984.65,18112.75,57294278,23016000000,18.92,2.84,0.99
21 April 2015,18102.3,18328.35,18036.9,18105.75,53177130,20986300000,18.92,2.84,0.99
22 April 2015,18196.85,18297.2,17798.65,18243.7,61974250,24528300000,19.06,2.86,0.98
23 April 2015,18350.35,18433.8,18143.75,18245.6,56980744,27263900000,19.06,2.86,0.98
24 April 2015,18290.75,18290.75,17916.8,18001.9,52289660,21002800000,18.63,2.82,0.99
27 April 2015,18063.6,18075.7,17738.9,17767.6,66541958,23609400000,18.66,2.83,0.99
28 April 2015,17766.55,18320.1,17766.55,18246.25,77448235,29079300000,19.17,2.9,0.96
29 April 2015,18255.8,18431.9,18202.4,18302.65,60010265,23539600000,19.18,2.91,0.96
30 April 2015,18318.85,18430.05,18163.9,18338.1,92163016,38635500000,19.08,2.92,0.96
04 May 2015,18417.5,18586.3,18350.95,18501.3,38833685,14543500000,19.25,2.95,0.95
05 May 2015,18500,18563.05,18396.8,18471.45,39419171,18444000000,19.22,2.94,0.95
06 May 2015,18436.9,18580.1,17757.7,17799.55,66730522,26470600000,18.52,2.83,0.99
07 May 2015,17751.4,17751.4,17246.55,17376.9,60253207,23093600000,18.08,2.77,1.01
08 May 2015,17600.25,17907.5,17600.25,17796.6,88963421,28615400000,18.49,2.83,0.99
11 May 2015,17921.15,18240.65,17841.75,18199.75,108498669,28340300000,19.01,2.92,0.96
12 May 2015,18193.55,18193.55,17597.75,17628.65,69364982,22069000000,18.53,2.83,0.99
13 May 2015,17779.25,18127.8,17650.35,18097.45,63573496,22804100000,18.9,2.9,0.97
14 May 2015,18071,18156.95,17806.1,18116.2,54448233,18599500000,18.92,2.87,0.97
15 May 2015,18178.4,18260.3,18108.55,18183.15,63070882,22709600000,18.99,2.88,0.97
18 May 2015,18274.6,18439.7,18213.75,18422.95,46167235,16408300000,19.34,2.92,0.96
19 May 2015,18364.9,18556.05,18296.75,18380.4,54669360,19794000000,19.3,2.91,0.96
20 May 2015,18432.6,18619.6,18432.6,18555.15,42764836,15381300000,19.48,2.94,0.95
21 May 2015,18593.85,18603.8,18398.65,18513.15,51708394,17364700000,19.44,2.93,0.95
22 May 2015,18560.85,18755.45,18354.55,18433.3,110163572,33886700000,19.35,2.92,0.96
25 May 2015,18405.05,18475.55,18302.5,18324.85,52100958,17037000000,19.1,2.9,0.96
26 May 2015,18339.1,18378.2,18226,18329.3,35176215,12194000000,19.1,2.9,0.96
27 May 2015,18299.65,18561.5,18236.25,18538.85,47772490,16011300000,19.32,2.93,0.95
28 May 2015,18562.75,18639.65,18381.75,18449.2,78588818,27381500000,19.23,2.92,0.96
29 May 2015,18486.4,18751.2,18461.45,18721.35,58085375,20090800000,19.51,2.96,0.94
01 June 2015,18721.15,18832.5,18598.7,18617,35755937,13526800000,19.4,2.95,0.95
02 June 2015,18656.05,18656.05,17932.3,17977.3,66799306,23316000000,18.73,2.85,0.98
03 June 2015,17978.15,17978.15,17567.2,17721.4,73475921,25064600000,18.47,2.8,1
04 June 2015,17757.35,17777.9,17469.65,17719.2,68045447,23166000000,18.47,2.8,1
05 June 2015,17679.9,17786.5,17506.25,17549.25,59916302,21351700000,18.38,2.67,1.03
08 June 2015,17542.5,17561.4,17358.45,17432.6,61733263,20147900000,18.3,2.66,1.03
09 June 2015,17413.45,17560.5,17392.95,17489.9,57344058,19280300000,18.36,2.67,1.03
10 June 2015,17485.9,17782,17485.9,17707.25,49732467,18516700000,18.59,2.7,1.02
11 June 2015,17819.6,17821.9,17264.2,17304.4,75497870,25988800000,18.16,2.64,1.04
12 June 2015,17298.45,17551.35,17174.7,17523.55,56900277,19787500000,18.39,2.62,1.05
15 June 2015,17499.35,17579,17366.15,17458.7,51230225,17879000000,18.33,2.61,1.05
16 June 2015,17368.45,17651.9,17293.45,17602.45,47541970,16937800000,18.48,2.63,1.05
17 June 2015,17681.2,17692.55,17533.45,17584.05,50116633,18304900000,18.46,2.63,1.05
18 June 2015,17661.9,17797.35,17630.65,17733.55,53456551,19309600000,18.61,2.65,1.04
19 June 2015,17758.95,17935.3,17730.7,17880.85,45309746,15249800000,18.77,2.67,1.03
22 June 2015,17956.55,18420.95,17950.6,18334.5,61419191,21541200000,19.25,2.74,1
23 June 2015,18414.55,18499.6,18287.25,18391.35,61660708,21121900000,19.31,2.75,1
24 June 2015,18403.9,18499.75,18304.95,18365.55,50177396,17668600000,19.28,2.74,1
25 June 2015,18312.85,18539.15,18278.7,18492.9,83574982,28227800000,19.41,2.76,1
26 June 2015,18461.6,18461.6,18199.25,18371.5,51902054,17403100000,19.28,2.73,1.02
29 June 2015,17962.5,18291.75,17821.9,18241.25,56450814,18462600000,19.15,2.71,1.02
30 June 2015,18204.85,18342.5,18086.8,18296.1,57085356,19785000000,19.21,2.58,1.06
01 July 2015,18275.6,18629.15,18261.9,18581.6,58558613,20342900000,19.5,2.62,1.04
02 July 2015,18605.1,18642.85,18513.3,18585.55,46594751,18383000000,19.51,2.62,1.04
03 July 2015,18535.7,18756.65,18535.7,18729.65,37531821,14230100000,19.66,2.64,1.03
06 July 2015,18488.35,18855.9,18417.35,18825.15,42769838,16924000000,19.76,2.66,1.03
07 July 2015,18794.1,18980.65,18713.15,18798.5,46335758,16801000000,19.73,2.65,1.03
08 July 2015,18579.65,18669.45,18402.85,18463.15,61686240,25208400000,19.38,2.61,1.05
09 July 2015,18442.15,18584,18409.2,18508.7,40159309,15304600000,19.43,2.61,1.05
10 July 2015,18584.95,18767.8,18534.55,18719.8,47365522,16556600000,19.65,2.59,1.06
13 July 2015,18753.8,18929.2,18657.6,18893.55,44253570,19203800000,19.84,2.61,1.05
14 July 2015,18913.75,18940.85,18734.4,18780.2,41870853,15542300000,19.72,2.6,1.05
15 July 2015,18801.5,18894.9,18773.9,18816.25,39321890,12786600000,19.76,2.6,1.05
16 July 2015,18870.5,19195.4,18867.5,19168.05,59754376,26297600000,20.13,2.65,1.03
17 July 2015,19175.3,19229.05,19069.3,19094.7,37799797,15409900000,20.06,2.64,1.04
20 July 2015,19126.1,19149.05,18852.7,19032.7,57348699,14746500000,20.1,2.65,1.03
21 July 2015,19042.95,19101.5,18702.45,18723.4,40091629,14560100000,19.77,2.61,1.05
22 July 2015,18683.3,19038.15,18613.6,18997,45250592,16614800000,20.06,2.64,1.04
23 July 2015,18990.85,19091.45,18819.25,18865,41291991,15213900000,19.92,2.63,1.04
24 July 2015,18832.45,18860.75,18613.55,18635.85,59850422,22915200000,19.68,2.59,1.06
27 July 2015,18566.55,18566.55,18187.45,18213.05,48338057,17154000000,19.23,2.53,1.08
28 July 2015,18250.65,18379.1,18174.2,18282.8,92774462,25753900000,19.1,2.54,1.08
29 July 2015,18331.55,18383.65,18264.3,18323.4,54583692,19223400000,19.16,2.55,1.07
30 July 2015,18383,18521.75,18367.2,18440.4,106468416,28925900000,19.35,2.57,1.07
31 July 2015,18489.85,18828.85,18474.8,18729.85,117407559,36497800000,19.65,2.61,1.05
03 August 2015,18782.65,19016.4,18782.65,18914.7,94100555,29110800000,19.71,2.63,1.04
04 August 2015,18968.25,19067.35,18758.9,18972.6,104132738,32003100000,19.77,2.64,1.04
05 August 2015,19047.3,19103.7,18868.65,18928.55,67018432,19606500000,19.83,2.63,1.04
06 August 2015,18946.3,19100.55,18830.4,19029.35,59517717,18324700000,19.99,2.65,1.03
07 August 2015,18992.8,19019.65,18849.15,18893.55,41653570,12999100000,19.84,2.63,1.04
10 August 2015,18926.1,19071.35,18781.3,18875,43121213,14469500000,19.85,2.63,1.04
11 August 2015,18918.55,18918.55,18555.5,18616.9,76413031,22729000000,19.57,2.59,1.06
12 August 2015,18515.2,18515.2,18034.75,18059.75,68321743,21432000000,18.99,2.52,1.09
13 August 2015,18211.5,18359.25,18080.5,18175.4,56495503,18789400000,19.11,2.53,1.08
14 August 2015,18275.5,18766,18193.1,18723.6,68472344,21898500000,19.62,2.61,1.05
17 August 2015,18763.05,18896.45,18580.65,18822.05,122687958,32494000000,19.72,2.62,1.04
18 August 2015,18862.15,18874.1,18595.5,18780.85,81705775,23634700000,19.68,2.62,1.05
19 August 2015,18753.45,18803.5,18636.1,18703.25,54367547,17199500000,19.59,2.61,1.05
20 August 2015,18533.25,18711.35,18219.9,18283.1,76744606,26333600000,19.15,2.55,1.07
21 August 2015,17978.25,18118.8,17842.1,18057.2,86612685,30615200000,18.92,2.5,1.09
24 August 2015,17446.35,17446.35,16740.7,16811.8,138307572,44580200000,17.61,2.33,1.17
25 August 2015,17084.15,17269.15,16670.55,17192.75,123179428,36597200000,18.01,2.38,1.15
26 August 2015,17113.1,17172.2,16875.5,16917.65,83956178,23703100000,17.72,2.35,1.16
27 August 2015,17175.65,17249.5,17061.85,17214.4,115472196,35732800000,18.04,2.39,1.14
28 August 2015,17425.3,17569.8,17099.8,17211.95,76587431,25485700000,18.03,2.39,1.15
31 August 2015,17137.25,17353.3,17028.9,17146.55,69185388,20151800000,17.96,2.38,1.15
01 September 2015,16983.8,16983.8,16436.85,16530.3,82805160,25613200000,17.32,2.29,1.19
02 September 2015,16703.95,16714.5,16218.65,16252.7,92263285,27211000000,17.03,2.25,1.21
03 September 2015,16404.95,16607.4,16320.55,16555.4,67618554,20450400000,17.34,2.3,1.19
04 September 2015,16444.2,16444.2,15933.15,16129.1,88284844,25443200000,16.9,2.24,1.22
07 September 2015,16222.2,16273.35,15762.2,15790.1,70985097,20715200000,16.56,2.19,1.25
08 September 2015,15888.5,16419,15819.55,16350.95,82216809,27223700000,17.15,2.27,1.2
09 September 2015,16658.35,16781.55,16462.45,16631.5,86171475,28090000000,17.44,2.31,1.18
10 September 2015,16351.75,16711.55,16192.25,16597.65,62602462,19362500000,17.41,2.3,1.19
11 September 2015,16682.25,16781.15,16518.8,16612.6,62307225,18839300000,17.42,2.31,1.19
14 September 2015,16596.5,16937.9,16525.15,16911.8,50037659,16328200000,17.74,2.35,1.16
15 September 2015,16905.8,16919.45,16681.55,16739.55,62041195,20061400000,17.56,2.32,1.18
16 September 2015,16885.2,17015.75,16780.15,16964.85,56132969,19184700000,17.79,2.36,1.16
18 September 2015,17184.25,17602,17156.2,17409.15,101963107,34900400000,18.26,2.42,1.13
21 September 2015,17186.05,17571.3,17178.85,17542.9,54440559,17550300000,18.4,2.44,1.12
22 September 2015,17574.6,17652.35,16946.25,17031.15,66788167,21060000000,17.86,2.36,1.16
23 September 2015,16783.8,17309.7,16759,17255.3,62555647,20581600000,18.1,2.4,1.14
24 September 2015,17206.1,17283.1,17070.55,17196.65,57933912,20582800000,18.04,2.39,1.14
28 September 2015,17286.25,17384.75,17073.95,17100.3,44270111,16101800000,17.93,2.37,1.15
29 September 2015,16859.75,17461.35,16648.3,17281.2,121822683,41466300000,18.12,2.4,1.14
30 September 2015,17404.75,17449.85,17100.2,17216.3,69972702,24519400000,18.06,2.39,1.14
01 October 2015,17362.95,17390.6,17111.65,17150.2,47938874,16726600000,17.99,2.38,1.15
05 October 2015,17373.55,17699.75,17362.7,17674.05,63887128,22197000000,18.54,2.45,1.11
